continent,status,order,family,genus,species,mass.grams
NA,extant,Chiroptera,Vespertilionidae,Myotis,nigricans,4.2
NA,extant,Chiroptera,Vespertilionidae,Myotis,oxyotus,5.5
NA,extant,Chiroptera,Vespertilionidae,Myotis,sodalis,6.9
NA,extant,Chiroptera,Vespertilionidae,Myotis,thysanodes,8.1
NA,extant,Chiroptera,Vespertilionidae,Myotis,velifer,10.1
NA,extant,Chiroptera,Vespertilionidae,Myotis,vivesi,25
NA,extant,Chiroptera,Vespertilionidae,Myotis,volans,8.5
NA,extant,Chiroptera,Vespertilionidae,Myotis,yumanensis,5.4
NA,extant,Chiroptera,Vespertilionidae,Nycticeius,humeralis,9
NA,extant,Chiroptera,Vespertilionidae,Pipistrellus,hesperus,3.7
NA,extant,Chiroptera,Vespertilionidae,Pipistrellus,subflavus,5.8
NA,extant,Chiroptera,Vespertilionidae,Plecotus,mexicanus,7.7
NA,extant,Chiroptera,Vespertilionidae,Plecotus,rafinesquii,9.1
NA,extant,Chiroptera,Vespertilionidae,Plecotus,townsendii,9.9
NA,extant,Chiroptera,Vespertilionidae,Rhogeesa,alleni,
NA,extant,Chiroptera,Vespertilionidae,Rhogeesa,genowaysi,
NA,extant,Chiroptera,Vespertilionidae,Rhogeesa,gracilis,
NA,extant,Chiroptera,Vespertilionidae,Rhogeesa,mira,
NA,extant,Chiroptera,Vespertilionidae,Rhogeesa,parvula,4.4
NA,extant,Chiroptera,Vespertilionidae,Rhogeesa,tumida,4.5
NA,extant,Didelphimorphia,Didelphidae,Caluromys,derbianus,297
NA,extant,Didelphimorphia,Didelphidae,Chironectes,minimus,946
NA,extant,Didelphimorphia,Didelphidae,Didelphis,marsupialis,1091.2
NA,extant,Didelphimorphia,Didelphidae,Didelphis,virginiana,2195.5
NA,extant,Didelphimorphia,Didelphidae,Marmosa,mexicana,49.5
NA,extant,Didelphimorphia,Didelphidae,Marmosa,canescens,60
NA,extant,Didelphimorphia,Didelphidae,Micoureus,alstoni,132.3
NA,extant,Didelphimorphia,Didelphidae,Philander,opossum,750
NA,extant,Insectivora,Soricidae,Blarina,brevicauda,28
NA,extant,Insectivora,Soricidae,Blarina,carolinensis,13.5
NA,extant,Insectivora,Soricidae,Blarina,hylophaga,14.5
NA,extant,Insectivora,Soricidae,Cryptotis,endersi,
NA,extant,Insectivora,Soricidae,Cryptotis,gracilis,
NA,extant,Insectivora,Soricidae,Cryptotis,hondurensis,
NA,extant,Insectivora,Soricidae,Cryptotis,goldmani,8
NA,extant,Insectivora,Soricidae,Cryptotis,goodwini,7
NA,extant,Insectivora,Soricidae,Cryptotis,magna,7
NA,extant,Insectivora,Soricidae,Cryptotis,mexicana,7
NA,extant,Insectivora,Soricidae,Cryptotis,nigrescens,7
NA,extant,Insectivora,Soricidae,Cryptotis,parva,5
NA,extant,Insectivora,Soricidae,Megasorex,gigas,20
NA,extant,Insectivora,Soricidae,Notiosorex,crawfordi,4.4
NA,extant,Insectivora,Soricidae,Sorex,haydeni,
NA,extant,Insectivora,Soricidae,Sorex,tundrensis,
NA,extant,Insectivora,Soricidae,Sorex,ugyunak,
NA,extant,Insectivora,Soricidae,Sorex,arcticus,8.2
NA,extant,Insectivora,Soricidae,Sorex,arizonae,2.4
NA,extant,Insectivora,Soricidae,Sorex,bendirii,16.1
NA,extant,Insectivora,Soricidae,Sorex,cinereus,4.7
NA,extant,Insectivora,Soricidae,Sorex,dispar,5
NA,extant,Insectivora,Soricidae,Sorex,fumeus,7.7
NA,extant,Insectivora,Soricidae,Sorex,gaspensis,2.9
NA,extant,Insectivora,Soricidae,Sorex,hoyi,2.6
NA,extant,Insectivora,Soricidae,Sorex,longirostris,3.6
NA,extant,Insectivora,Soricidae,Sorex,merriami,5.9
NA,extant,Insectivora,Soricidae,Sorex,monticolus,5.3
NA,extant,Insectivora,Soricidae,Sorex,nanus,2.4
NA,extant,Insectivora,Soricidae,Sorex,ornatus,5
NA,extant,Insectivora,Soricidae,Sorex,palustris,13.4
NA,extant,Insectivora,Soricidae,Sorex,saussurei,4.6
NA,extant,Insectivora,Soricidae,Sorex,tenellus,3.7
NA,extant,Insectivora,Soricidae,Sorex,trowbridgii,3.8
NA,extant,Insectivora,Soricidae,Sorex,vagrans,4.4
NA,extant,Insectivora,Soricidae,Sorex,veraepacis,7.5
NA,extant,Insectivora,Soricidae,Sorex,alaskanus,14
NA,extant,Insectivora,Soricidae,Sorex,emarginatus,7
NA,extant,Insectivora,Soricidae,Sorex,lyelli,5
NA,extant,Insectivora,Soricidae,Sorex,macrodon,7
NA,extant,Insectivora,Soricidae,Sorex,milleri,7
NA,extant,Insectivora,Soricidae,Sorex,oreopolus,7
NA,extant,Insectivora,Soricidae,Sorex,preblei,3.1
NA,extant,Insectivora,Soricidae,Sorex,sclateri,7
NA,extant,Insectivora,Soricidae,Sorex,stizodon,7
NA,extant,Insectivora,Soricidae,Sorex,ventralis,7
NA,extant,Insectivora,Soricidae,Sorex,bairdii,8.3
NA,extant,Insectivora,Soricidae,Sorex,pacificus,6.7
NA,extant,Insectivora,Soricidae,Sorex,sonomae,8.3
NA,extant,Insectivora,Talpidae,Condylura,cristata,84
NA,extant,Insectivora,Talpidae,Neurotrichus,gibbsii,8.9
NA,extant,Insectivora,Talpidae,Parascalops,breweri,51
NA,extant,Insectivora,Talpidae,Scalopus,aquaticus,91.3
NA,extant,Insectivora,Talpidae,Scapanus,latimanus,55
NA,extant,Insectivora,Talpidae,Scapanus,orarius,61.2
NA,extant,Insectivora,Talpidae,Scapanus,townsendii,141.7
NA,extinct,Lagomorpha,Leoporidae,Aztlanolagus,agilis,2000
NA,extinct,Lagomorpha,Leoporidae,Sylvilagus,idahoensis,350
NA,extinct,Lagomorpha,Leoporidae,Sylvilagus,leonensis,1500
NA,extant,Lagomorpha,Leporidae,Brachylagus,idahoensis,421.3
NA,extant,Lagomorpha,Leporidae,Lepus,alleni,3685
NA,extant,Lagomorpha,Leporidae,Lepus,americanus,1710
NA,extant,Lagomorpha,Leporidae,Lepus,arcticus,4405
NA,extant,Lagomorpha,Leporidae,Lepus,californicus,2422.5
NA,extant,Lagomorpha,Leporidae,Lepus,callotis,2500
NA,extant,Lagomorpha,Leporidae,Lepus,othus,4806
NA,extant,Lagomorpha,Leporidae,Lepus,townsendii,1555
NA,extant,Lagomorpha,Leporidae,Lepus,flavigularis,3000
NA,extant,Lagomorpha,Leporidae,Romerolagus,diazi,476.7
NA,extant,Lagomorpha,Leporidae,Sylvilagus,dicei,
NA,extant,Lagomorpha,Leporidae,Sylvilagus,graysoni,964
NA,extant,Lagomorpha,Leporidae,Sylvilagus,aquaticus,2135.8
NA,extant,Lagomorpha,Leporidae,Sylvilagus,audubonii,889.6
NA,extant,Lagomorpha,Leporidae,Sylvilagus,bachmani,643.3
NA,extant,Lagomorpha,Leporidae,Sylvilagus,floridanus,1172.8
NA,extant,Lagomorpha,Leporidae,Sylvilagus,nuttallii,755.1
NA,extant,Lagomorpha,Leporidae,Sylvilagus,palustris,1500
NA,extant,Lagomorpha,Leporidae,Sylvilagus,transitionalis,656.7
NA,extant,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,950
NA,extant,Lagomorpha,Leporidae,Sylvilagus,cunicularius,3000
NA,extant,Lagomorpha,Leporidae,Sylvilagus,insonus,3000
NA,extant,Lagomorpha,Ochotonidae,Ochotona,collaris,129
NA,extant,Lagomorpha,Ochotonidae,Ochotona,princeps,157.6
NA,extinct,Perissodactyla,Equidae,Equus,alaskae,372000
NA,extinct,Perissodactyla,Equidae,Equus,laurentius,648000
NA,extinct,Perissodactyla,Equidae,Equus,caballus,250000
NA,extinct,Perissodactyla,Equidae,Equus,fraternus,259000
NA,extinct,Perissodactyla,Equidae,Equus,niobrarensis,334000
NA,extinct,Perissodactyla,Equidae,Equus,complicatus,400000
NA,extinct,Perissodactyla,Equidae,Equus,giganteus,400000
NA,extinct,Perissodactyla,Equidae,Equus,hemionus,250000
NA,extinct,Perissodactyla,Equidae,Equus,conversidens,306000
NA,extinct,Perissodactyla,Equidae,Equus,occidentalis,574000
NA,extinct,Perissodactyla,Equidae,Equus,scotti,555000
NA,extant,Perissodactyla,Tapiridae,Tapirus,bairdii,299999.1
NA,extinct,Perissodactyla,Tapiridae,Tapirus,californicus,400000
NA,extinct,Perissodactyla,Tapiridae,Tapirus,veroensis,275000
NA,extinct,Perissodactyla,Tapiridae,Tapirus,copei,317000
NA,extant,Primates,Cebidae,Alouatta,palliata,7274.9
NA,extant,Primates,Cebidae,Alouatta,pigra,7000
NA,extant,Primates,Cebidae,Aotus,lemurinus,873
NA,extant,Primates,Cebidae,Ateles,geoffroyi,5284.9
NA,extinct,Proboscidea,Elephantidae,Mammuthus,imperator,10000000
NA,extinct,Proboscidea,Elephantidae,Mammuthus,primigenius,5500000
NA,extinct,Proboscidea,Elephantidae,Mammuthus,columbi,8000000
NA,extinct,Proboscidea,Gomphotheriidae,Cuvieronius,spp.,5000000
NA,extinct,Proboscidea,Mammutidae,Mammut,americanum,4523800
NA,extant,Rodentia,Agoutidae,Agouti,paca,8000
NA,extant,Rodentia,Aplodontidae,Aplodontia,rufa,1004
NA,extant,Rodentia,Castoridae,Castor,canadensis,21820
NA,extant,Rodentia,Dasyproctidae,Dasyprocta,punctata,2675
NA,extant,Rodentia,Dasyproctidae,Dasyprocta,mexicana,5000
NA,extant,Rodentia,Dipodidae,Napaeozapus,insignis,22.3
NA,extant,Rodentia,Dipodidae,Zapus,hudsonius,17.1
NA,extant,Rodentia,Dipodidae,Zapus,princeps,29
NA,extant,Rodentia,Dipodidae,Zapus,trinotatus,27.5
NA,extant,Rodentia,Erethizontidae,Erethizon,dorsatum,7085.3
NA,extant,Rodentia,Erethizontidae,Sphiggurus,mexicanus,2000
NA,extant,Rodentia,Geomyidae,Geomys,arenarius,206
NA,extant,Rodentia,Geomyidae,Geomys,bursarius,203.8
NA,extant,Rodentia,Geomyidae,Geomys,personatus,397
NA,extant,Rodentia,Geomyidae,Geomys,tropicalis,350
NA,extant,Rodentia,Geomyidae,Geomys,pinetis,85
NA,extant,Rodentia,Geomyidae,Orthogeomys,cherriei,
NA,extant,Rodentia,Geomyidae,Orthogeomys,matagalpae,
NA,extant,Rodentia,Geomyidae,Orthogeomys,thaeleri,
NA,extant,Rodentia,Geomyidae,Orthogeomys,cuniculus,500
NA,extant,Rodentia,Geomyidae,Orthogeomys,grandis,500
NA,extant,Rodentia,Geomyidae,Orthogeomys,hispidus,500
NA,extant,Rodentia,Geomyidae,Orthogeomys,lanius,500
NA,extant,Rodentia,Geomyidae,Orthogeomys,cavator,650
NA,extant,Rodentia,Geomyidae,Orthogeomys,heterodus,615
NA,extant,Rodentia,Geomyidae,Orthogeomys,underwoodi,250
NA,extant,Rodentia,Geomyidae,Pappogeomys,castanops,251.8
NA,extant,Rodentia,Geomyidae,Pappogeomys,merriami,420
NA,extant,Rodentia,Geomyidae,Pappogeomys,tylorhinus,249
NA,extant,Rodentia,Geomyidae,Pappogeomys,alcorni,150
NA,extant,Rodentia,Geomyidae,Pappogeomys,bulleri,150
NA,extant,Rodentia,Geomyidae,Pappogeomys,fumosus,150
NA,extant,Rodentia,Geomyidae,Pappogeomys,gymnurus,600
NA,extant,Rodentia,Geomyidae,Pappogeomys,neglectus,150
NA,extant,Rodentia,Geomyidae,Pappogeomys,zinseri,150
NA,extant,Rodentia,Geomyidae,Thomomys,clusius,
NA,extant,Rodentia,Geomyidae,Thomomys,idahoensis,
NA,extant,Rodentia,Geomyidae,Thomomys,bottae,114.7
NA,extant,Rodentia,Geomyidae,Thomomys,talpoides,130.1
NA,extant,Rodentia,Geomyidae,Thomomys,umbrinus,166
NA,extant,Rodentia,Geomyidae,Thomomys,mazama,75
NA,extant,Rodentia,Geomyidae,Thomomys,monticola,80
NA,extant,Rodentia,Geomyidae,Thomomys,bulbivorus,359.9
NA,extant,Rodentia,Geomyidae,Thomomys,townsendii,263.4
NA,extinct,Rodentia,Geomyidae,Thomomys,microdon,75
NA,extinct,Rodentia,Geomyidae,Thomomys,orientalis,95
NA,extant,Rodentia,Geomyidae,Zygogeomys,trichopus,500
NA,extant,Rodentia,Heteromyidae,Chaetodipus,artus,
NA,extant,Rodentia,Heteromyidae,Chaetodipus,baileyi,26.3
NA,extant,Rodentia,Heteromyidae,Chaetodipus,californicus,22
NA,extant,Rodentia,Heteromyidae,Chaetodipus,fallax,18.7
NA,extant,Rodentia,Heteromyidae,Chaetodipus,formosus,19.5
NA,extant,Rodentia,Heteromyidae,Chaetodipus,hispidus,32
NA,extant,Rodentia,Heteromyidae,Chaetodipus,intermedius,16.5
NA,extant,Rodentia,Heteromyidae,Chaetodipus,nelsoni,15.7
NA,extant,Rodentia,Heteromyidae,Chaetodipus,penicillatus,15
NA,extant,Rodentia,Heteromyidae,Chaetodipus,spinatus,16.4
NA,extant,Rodentia,Heteromyidae,Chaetodipus,arenarius,23
NA,extant,Rodentia,Heteromyidae,Chaetodipus,goldmani,23
NA,extant,Rodentia,Heteromyidae,Chaetodipus,lineatus,23
NA,extant,Rodentia,Heteromyidae,Chaetodipus,pernix,17
NA,extant,Rodentia,Heteromyidae,Dipodomys,agilis,57.8
NA,extant,Rodentia,Heteromyidae,Dipodomys,deserti,104.5
NA,extant,Rodentia,Heteromyidae,Dipodomys,elator,77.5
NA,extant,Rodentia,Heteromyidae,Dipodomys,gravipes,84
NA,extant,Rodentia,Heteromyidae,Dipodomys,ingens,133.9
NA,extant,Rodentia,Heteromyidae,Dipodomys,microps,54.6
NA,extant,Rodentia,Heteromyidae,Dipodomys,nelsoni,88.6
NA,extant,Rodentia,Heteromyidae,Dipodomys,nitratoides,43.9
NA,extant,Rodentia,Heteromyidae,Dipodomys,ordii,60.4
NA,extant,Rodentia,Heteromyidae,Dipodomys,panamintinus,74.7
NA,extant,Rodentia,Heteromyidae,Dipodomys,spectabilis,135.9
NA,extant,Rodentia,Heteromyidae,Dipodomys,stephensi,69.8
NA,extant,Rodentia,Heteromyidae,Dipodomys,elephantinus,72
NA,extant,Rodentia,Heteromyidae,Dipodomys,heermanni,72
NA,extant,Rodentia,Heteromyidae,Dipodomys,phillipsii,41
NA,extant,Rodentia,Heteromyidae,Dipodomys,venustus,72
NA,extant,Rodentia,Heteromyidae,Dipodomys,merriami,42
NA,extant,Rodentia,Heteromyidae,Dipodomys,insularis,38.3
NA,extant,Rodentia,Heteromyidae,Heteromys,desmarestianus,72.5
NA,extant,Rodentia,Heteromyidae,Heteromys,gaumeri,63.6
NA,extant,Rodentia,Heteromyidae,Heteromys,nelsoni,54.2
NA,extant,Rodentia,Heteromyidae,Heteromys,goldmani,85
NA,extant,Rodentia,Heteromyidae,Heteromys,oresterus,74.8
NA,extant,Rodentia,Heteromyidae,Liomys,pictus,40
NA,extant,Rodentia,Heteromyidae,Liomys,salvini,42
NA,extant,Rodentia,Heteromyidae,Liomys,adspersus,65
NA,extant,Rodentia,Heteromyidae,Liomys,irroratus,50
NA,extant,Rodentia,Heteromyidae,Liomys,spectabilis,65
NA,extant,Rodentia,Heteromyidae,Microdipodops,megacephalus,10.5
NA,extant,Rodentia,Heteromyidae,Microdipodops,pallidus,12.5
NA,extant,Rodentia,Heteromyidae,Perognathus,amplus,11.7
NA,extant,Rodentia,Heteromyidae,Perognathus,fasciatus,11.5
NA,extant,Rodentia,Heteromyidae,Perognathus,flavescens,8.8
NA,extant,Rodentia,Heteromyidae,Perognathus,flavus,7.7
NA,extant,Rodentia,Heteromyidae,Perognathus,inornatus,10.9
NA,extant,Rodentia,Heteromyidae,Perognathus,longimembris,7.6
NA,extant,Rodentia,Heteromyidae,Perognathus,merriami,6.8
NA,extant,Rodentia,Heteromyidae,Perognathus,parvus,21.8
NA,extant,Rodentia,Heteromyidae,Perognathus,alticola,24
NA,extant,Rodentia,Heteromyidae,Perognathus,xanthanotus,24
NA,extinct,Rodentia,Hydrochoeridae,Neocherus,oesopi,60000
NA,extinct,Rodentia,Hydrochoeridae,Neochoerus,pinckneyi,70000
NA,extant,Rodentia,Muridae,Arborimus,albipes,23
NA,extant,Rodentia,Muridae,Arborimus,longicaudus,21.8
NA,extant,Rodentia,Muridae,Arborimus,pomo,32.5
NA,extant,Rodentia,Muridae,Baiomys,taylori,8
NA,extant,Rodentia,Muridae,Baiomys,musculus,9
NA,extinct,Rodentia,Muridae,Castoroides,ohioensis,150000
NA,extant,Rodentia,Muridae,Clethrionomys,californicus,18.3
NA,extant,Rodentia,Muridae,Clethrionomys,gapperi,19
NA,extant,Rodentia,Muridae,Clethrionomys,rutilus,29
NA,extant,Rodentia,Muridae,Dicrostonyx,nelsoni,
NA,extant,Rodentia,Muridae,Dicrostonyx,nunatakensis,
NA,extant,Rodentia,Muridae,Dicrostonyx,richardsoni,
NA,extant,Rodentia,Muridae,Dicrostonyx,groenlandicus,54.4
NA,extant,Rodentia,Muridae,Dicrostonyx,hudsonius,57
NA,extant,Rodentia,Muridae,Habromys,chinanteco,40
NA,extant,Rodentia,Muridae,Habromys,lepturus,85
NA,extant,Rodentia,Muridae,Habromys,lophurus,40
NA,extant,Rodentia,Muridae,Habromys,simulatus,40
NA,extant,Rodentia,Muridae,Hodomys,alleni,367.6
NA,extant,Rodentia,Muridae,Isthmomys,flavidus,
NA,extant,Rodentia,Muridae,Isthmomys,pirrensis,138
NA,extant,Rodentia,Muridae,Lemmiscus,curtatus,28.3
NA,extant,Rodentia,Muridae,Lemmus,sibiricus,52.3
NA,extant,Rodentia,Muridae,Megadontomys,cryophilus,
NA,extant,Rodentia,Muridae,Megadontomys,nelsoni,
NA,extant,Rodentia,Muridae,Megadontomys,thomasi,111
NA,extant,Rodentia,Muridae,Microtus,californicus,57.4
NA,extant,Rodentia,Muridae,Microtus,canicaudus,28.4
NA,extant,Rodentia,Muridae,Microtus,chrotorrhinus,39
NA,extant,Rodentia,Muridae,Microtus,longicaudus,46.7
NA,extant,Rodentia,Muridae,Microtus,mexicanus,35
NA,extant,Rodentia,Muridae,Microtus,montanus,36.3
NA,extant,Rodentia,Muridae,Microtus,oaxacensis,39.2
NA,extant,Rodentia,Muridae,Microtus,ochrogaster,38
NA,extant,Rodentia,Muridae,Microtus,oeconomus,32.2
NA,extant,Rodentia,Muridae,Microtus,oregoni,20.3
NA,extant,Rodentia,Muridae,Microtus,pennsylvanicus,36.8
NA,extant,Rodentia,Muridae,Microtus,pinetorum,26.3
NA,extant,Rodentia,Muridae,Microtus,townsendii,64.8
NA,extant,Rodentia,Muridae,Microtus,xanthognathus,125.8
NA,extant,Rodentia,Muridae,Microtus,guatemalensis,42
NA,extant,Rodentia,Muridae,Microtus,miurus,41
NA,extant,Rodentia,Muridae,Microtus,quasiater,40
NA,extant,Rodentia,Muridae,Microtus,umbrosus,42
NA,extant,Rodentia,Muridae,Microtus,richardsoni,85
NA,extinct,Rodentia,Muridae,Microtus,mcnowni,200
NA,extant,Rodentia,Muridae,Neacomys,pictus,
NA,extant,Rodentia,Muridae,Nelsonia,goldmani,
NA,extant,Rodentia,Muridae,Nelsonia,neotomodon,80
NA,extant,Rodentia,Muridae,Neofiber,alleni,266
NA,extant,Rodentia,Muridae,Neotoma,chrysomelas,
NA,extant,Rodentia,Muridae,Neotoma,albigula,206
NA,extant,Rodentia,Muridae,Neotoma,floridana,244.7
NA,extant,Rodentia,Muridae,Neotoma,fuscipes,229.8
NA,extant,Rodentia,Muridae,Neotoma,lepida,163.7
NA,extant,Rodentia,Muridae,Neotoma,mexicana,203
NA,extant,Rodentia,Muridae,Neotoma,micropus,237.5
NA,extant,Rodentia,Muridae,Neotoma,phenax,227.5
NA,extant,Rodentia,Muridae,Neotoma,stephensi,152.5
NA,extant,Rodentia,Muridae,Neotoma,angustapalata,198
NA,extant,Rodentia,Muridae,Neotoma,cinerea,299.2
NA,extant,Rodentia,Muridae,Neotoma,devia,200
NA,extant,Rodentia,Muridae,Neotoma,goldmani,198
NA,extant,Rodentia,Muridae,Neotoma,nelsoni,198
NA,extant,Rodentia,Muridae,Neotoma,palatina,198
NA,extant,Rodentia,Muridae,Neotomodon,alstoni,40
NA,extant,Rodentia,Muridae,Nyctomys,sumichrasti,60
NA,extant,Rodentia,Muridae,Ochrotomys,nuttalli,22.4
NA,extant,Rodentia,Muridae,Oligoryzomys,vegetus,
NA,extant,Rodentia,Muridae,Oligoryzomys,fulvescens,25
NA,extant,Rodentia,Muridae,Ondatra,zibethicus,981.5
NA,extant,Rodentia,Muridae,Onychomys,leucogaster,27.9
NA,extant,Rodentia,Muridae,Onychomys,torridus,25
NA,extant,Rodentia,Muridae,Onychomys,arenicola,30
NA,extant,Rodentia,Muridae,Oryzomys,devius,
NA,extant,Rodentia,Muridae,Oryzomys,dimidiatus,
NA,extant,Rodentia,Muridae,Oryzomys,rhabdops,
NA,extant,Rodentia,Muridae,Oryzomys,rostratus,
NA,extant,Rodentia,Muridae,Oryzomys,saturatior,
NA,extant,Rodentia,Muridae,Oryzomys,alfaroi,33.3
NA,extant,Rodentia,Muridae,Oryzomys,chapmani,50
NA,extant,Rodentia,Muridae,Oryzomys,couesi,69.3
NA,extant,Rodentia,Muridae,Oryzomys,palustris,53.9
NA,extant,Rodentia,Muridae,Oryzomys,melanotis,50
NA,extant,Rodentia,Muridae,Osgoodomys,banderanus,50
NA,extant,Rodentia,Muridae,Otonyctomys,hatti,36.2
NA,extant,Rodentia,Muridae,Ototylomys,phyllotis,120
NA,extant,Rodentia,Muridae,Peromyscus,levipes,
NA,extant,Rodentia,Muridae,Peromyscus,mayensis,
NA,extant,Rodentia,Muridae,Peromyscus,nasutus,
NA,extant,Rodentia,Muridae,Peromyscus,oreas,
NA,extant,Rodentia,Muridae,Peromyscus,attwateri,27.9
NA,extant,Rodentia,Muridae,Peromyscus,boylii,21.4
NA,extant,Rodentia,Muridae,Peromyscus,californicus,43.5
NA,extant,Rodentia,Muridae,Peromyscus,crinitus,18
NA,extant,Rodentia,Muridae,Peromyscus,difficilis,28
NA,extant,Rodentia,Muridae,Peromyscus,eremicus,23.6
NA,extant,Rodentia,Muridae,Peromyscus,gossypinus,29.4
NA,extant,Rodentia,Muridae,Peromyscus,gratus,27.4
NA,extant,Rodentia,Muridae,Peromyscus,leucopus,21.2
NA,extant,Rodentia,Muridae,Peromyscus,maniculatus,21.3
NA,extant,Rodentia,Muridae,Peromyscus,megalops,66.2
NA,extant,Rodentia,Muridae,Peromyscus,melanocarpus,59
NA,extant,Rodentia,Muridae,Peromyscus,melanotis,39.6
NA,extant,Rodentia,Muridae,Peromyscus,mexicanus,32.6
NA,extant,Rodentia,Muridae,Peromyscus,polionotus,13
NA,extant,Rodentia,Muridae,Peromyscus,truei,27.4
NA,extant,Rodentia,Muridae,Peromyscus,yucatanicus,26.3
NA,extant,Rodentia,Muridae,Peromyscus,aztecus,40
NA,extant,Rodentia,Muridae,Peromyscus,bullatus,40
NA,extant,Rodentia,Muridae,Peromyscus,eva,22
NA,extant,Rodentia,Muridae,Peromyscus,furvus,33
NA,extant,Rodentia,Muridae,Peromyscus,grandis,71
NA,extant,Rodentia,Muridae,Peromyscus,guatemalensis,40
NA,extant,Rodentia,Muridae,Peromyscus,gymnotis,40
NA,extant,Rodentia,Muridae,Peromyscus,hooperi,36
NA,extant,Rodentia,Muridae,Peromyscus,mekisturus,60
NA,extant,Rodentia,Muridae,Peromyscus,melanophrys,40
NA,extant,Rodentia,Muridae,Peromyscus,melanurus,40
NA,extant,Rodentia,Muridae,Peromyscus,merriami,40
NA,extant,Rodentia,Muridae,Peromyscus,ochraventer,40
NA,extant,Rodentia,Muridae,Peromyscus,pectoralis,39
NA,extant,Rodentia,Muridae,Peromyscus,perfulvus,40
NA,extant,Rodentia,Muridae,Peromyscus,polius,40
NA,extant,Rodentia,Muridae,Peromyscus,simulus,40
NA,extant,Rodentia,Muridae,Peromyscus,spicilegus,36
NA,extant,Rodentia,Muridae,Peromyscus,winkelmanni,40
NA,extant,Rodentia,Muridae,Peromyscus,zarhynchus,40
NA,extant,Rodentia,Muridae,Peromyscus,stirtoni,29.2
NA,extinct,Rodentia,Muridae,Peromyscus,cochrani,21
NA,extinct,Rodentia,Muridae,Peromyscus,imperfectus,35
NA,extant,Rodentia,Muridae,Phenacomys,ungava,
NA,extant,Rodentia,Muridae,Phenacomys,intermedius,25.2
NA,extant,Rodentia,Muridae,Podomys,floridanus,30.8
NA,extant,Rodentia,Muridae,Reithrodontomys,paradoxus,
NA,extant,Rodentia,Muridae,Reithrodontomys,rodriguezi,
NA,extant,Rodentia,Muridae,Reithrodontomys,zacatecae,
NA,extant,Rodentia,Muridae,Reithrodontomys,fulvescens,11.4
NA,extant,Rodentia,Muridae,Reithrodontomys,gracilis,12.3
NA,extant,Rodentia,Muridae,Reithrodontomys,humulis,8.3
NA,extant,Rodentia,Muridae,Reithrodontomys,megalotis,9.4
NA,extant,Rodentia,Muridae,Reithrodontomys,montanus,10.9
NA,extant,Rodentia,Muridae,Reithrodontomys,raviventris,11
NA,extant,Rodentia,Muridae,Reithrodontomys,burti,20
NA,extant,Rodentia,Muridae,Reithrodontomys,chrysopsis,19
NA,extant,Rodentia,Muridae,Reithrodontomys,hirsutus,20
NA,extant,Rodentia,Muridae,Reithrodontomys,mexicanus,19
NA,extant,Rodentia,Muridae,Reithrodontomys,microdon,20
NA,extant,Rodentia,Muridae,Reithrodontomys,sumichrasti,19
NA,extant,Rodentia,Muridae,Reithrodontomys,tenuirostris,20
NA,extant,Rodentia,Muridae,Reithrodontomys,creper,22.8
NA,extant,Rodentia,Muridae,Reithrodontomys,brevirostris,12.9
NA,extant,Rodentia,Muridae,Rheomys,underwoodi,
NA,extant,Rodentia,Muridae,Rheomys,mexicanus,40
NA,extant,Rodentia,Muridae,Rheomys,thomasi,40
NA,extant,Rodentia,Muridae,Rhipidomys,scandens,
NA,extant,Rodentia,Muridae,Scotinomys,teguina,11.2
NA,extant,Rodentia,Muridae,Scotinomys,xerampelinus,15
NA,extant,Rodentia,Muridae,Sigmodon,alleni,179
NA,extant,Rodentia,Muridae,Sigmodon,fulviventer,214
NA,extant,Rodentia,Muridae,Sigmodon,hispidus,92.4
NA,extant,Rodentia,Muridae,Sigmodon,leucotis,135.5
NA,extant,Rodentia,Muridae,Sigmodon,ochrognathus,122
NA,extant,Rodentia,Muridae,Sigmodon,arizonae,198
NA,extant,Rodentia,Muridae,Sigmodon,mascotensis,120
NA,extant,Rodentia,Muridae,Sigmodontomys,alfari,
NA,extant,Rodentia,Muridae,Sigmodontomys,aphrastus,
NA,extant,Rodentia,Muridae,Synaptomys,borealis,21.3
NA,extant,Rodentia,Muridae,Synaptomys,cooperi,31.9
NA,extinct,Rodentia,Muridae,Synaptomys,bunkeri,20
NA,extinct,Rodentia,Muridae,Synaptomys,australis,53
NA,extant,Rodentia,Muridae,Tylomys,fulviventer,
NA,extant,Rodentia,Muridae,Tylomys,panamensis,
NA,extant,Rodentia,Muridae,Tylomys,watsoni,
NA,extant,Rodentia,Muridae,Tylomys,nudicaudus,100
NA,extant,Rodentia,Muridae,Tylomys,bullaris,280
NA,extant,Rodentia,Muridae,Tylomys,tumbalensis,280
NA,extant,Rodentia,Muridae,Xenomys,nelsoni,130
NA,extant,Rodentia,Sciuridae,Ammospermophilus,harrisii,122
NA,extant,Rodentia,Sciuridae,Ammospermophilus,interpres,110.3
NA,extant,Rodentia,Sciuridae,Ammospermophilus,leucurus,103.7
NA,extant,Rodentia,Sciuridae,Ammospermophilus,nelsoni,160.4
NA,extant,Rodentia,Sciuridae,Cynomys,gunnisoni,925
NA,extant,Rodentia,Sciuridae,Cynomys,leucurus,908.5
NA,extant,Rodentia,Sciuridae,Cynomys,mexicanus,900
